,Area_Code,State,Occupation_Code,Occupation_Title,Total_Employment,Mean_Hourly_Income,Hourly_10th_Percentile,Hourly_25th_Percentile,Median_Hourly_Income,Hourly_75th_Percentile,Hourly_90th_Percentile,Mean_Annual_Income,Annual_10th_Percentile,Annual_25th_Percentile,Median_Annual_Income,Annual_75th_Percentile,Annual_90th_Percentile,Latitude,Longitude
7435,51,Virginia,15-1241,Computer Network Architects,"8,030",61.79,35.99,46.82,61.02,76.04,90.45,"128,530","74,860","97,390","126,930","158,150","188,130",37.926868,-78.024902
7436,51,Virginia,15-1244,Network and Computer Systems Administrators,"18,510",44.58,27.03,33.49,42.34,54.23,67.59,"92,720","56,230","69,650","88,060","112,790","140,580",37.926868,-78.024902
7437,51,Virginia,15-1245,Database Administrators and Architects,"6,520",49.19,25.84,35.01,48.47,62.36,75.08,"102,320","53,750","72,820","100,810","129,700","156,160",37.926868,-78.024902
7438,51,Virginia,15-1251,Computer Programmers,"6,650",45.79,26.39,33.19,45.99,57.55,66.36,"95,230","54,890","69,040","95,650","119,710","138,030",37.926868,-78.024902
7439,51,Virginia,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,"73,310",55.02,32.79,39.88,53.15,68.62,81.10,"114,440","68,200","82,940","110,550","142,740","168,680",37.926868,-78.024902
7440,51,Virginia,15-1257,Web Developers and Digital Interface Designers,"5,030",42.17,21.72,28.12,37.84,52.90,68.05,"87,710","45,170","58,490","78,700","110,020","141,550",37.926868,-78.024902
7441,51,Virginia,15-1299,"Computer Occupations, All Other","14,560",50.05,30.10,39.46,50.96,60.61,71.39,"104,100","62,620","82,070","106,000","126,060","148,480",37.926868,-78.024902
7442,51,Virginia,15-2011,Actuaries,330,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7443,51,Virginia,15-2021,Mathematicians,410,56.64,35.35,43.63,58.57,61.60,78.95,"117,810","73,540","90,750","121,830","128,140","164,210",37.926868,-78.024902
7444,51,Virginia,15-2031,Operations Research Analysts,"8,770",50.04,27.34,35.86,49.72,61.70,75.71,"104,090","56,870","74,590","103,420","128,340","157,480",37.926868,-78.024902
7445,51,Virginia,15-2041,Statisticians,"1,350",42.40,26.05,32.54,38.29,52.35,64.27,"88,190","54,170","67,690","79,640","108,890","133,690",37.926868,-78.024902
7446,51,Virginia,15-2098,"Data Scientists and Mathematical Science Occupations, All Other","1,020",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7447,51,Virginia,23-1011,Lawyers,"16,910",68.85,30.78,40.52,62.32,83.14,#,"143,220","64,020","84,270","129,630","172,920",#,37.926868,-78.024902
7448,51,Virginia,23-1012,Judicial Law Clerks,70,26.36,20.23,22.26,25.59,28.77,30.67,"54,820","42,080","46,290","53,240","59,830","63,790",37.926868,-78.024902
7449,51,Virginia,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",500,46.66,21.35,30.03,40.52,64.80,83.89,"97,060","44,400","62,460","84,270","134,790","174,490",37.926868,-78.024902
7450,51,Virginia,23-1022,"Arbitrators, Mediators, and Conciliators",**,27.72,16.37,18.30,23.01,30.55,53.86,"57,660","34,040","38,060","47,850","63,540","112,020",37.926868,-78.024902
7451,51,Virginia,23-2011,Paralegals and Legal Assistants,"10,220",25.25,15.11,18.10,23.52,30.75,38.34,"52,520","31,430","37,650","48,930","63,970","79,740",37.926868,-78.024902
7452,51,Virginia,23-2093,"Title Examiners, Abstractors, and Searchers","1,510",21.46,8.37,13.34,22.09,28.84,35.02,"44,630","17,410","27,740","45,940","59,990","72,850",37.926868,-78.024902
7453,51,Virginia,23-2099,"Legal Support Workers, All Other","6,990",54.47,25.79,40.89,59.06,70.47,76.19,"113,290","53,640","85,040","122,840","146,580","158,470",37.926868,-78.024902
7454,51,Virginia,25-1011,"Business Teachers, Postsecondary","2,940",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7455,51,Virginia,25-1021,"Computer Science Teachers, Postsecondary","1,600",*,*,*,*,*,*,"101,210","34,870","48,410","74,420","123,980",#,37.926868,-78.024902
7456,51,Virginia,25-1022,"Mathematical Science Teachers, Postsecondary","2,030",*,*,*,*,*,*,"70,540","35,820","46,000","62,890","84,870","117,360",37.926868,-78.024902
7457,51,Virginia,25-1031,"Architecture Teachers, Postsecondary",120,*,*,*,*,*,*,"83,530","19,550","46,350","77,110","104,670","149,120",37.926868,-78.024902
7458,51,Virginia,25-1032,"Engineering Teachers, Postsecondary",830,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7459,51,Virginia,25-1041,"Agricultural Sciences Teachers, Postsecondary",270,*,*,*,*,*,*,"95,700","51,540","62,330","78,940","124,670","161,270",37.926868,-78.024902
7460,51,Virginia,25-1042,"Biological Science Teachers, Postsecondary","1,840",*,*,*,*,*,*,"84,330","38,760","52,330","72,180","102,600","148,830",37.926868,-78.024902
7461,51,Virginia,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",460,*,*,*,*,*,*,"92,240","44,870","59,760","82,520","115,990","154,340",37.926868,-78.024902
7462,51,Virginia,25-1052,"Chemistry Teachers, Postsecondary",840,*,*,*,*,*,*,"81,920","40,530","53,510","71,160","98,400","136,950",37.926868,-78.024902
7463,51,Virginia,25-1054,"Physics Teachers, Postsecondary",460,*,*,*,*,*,*,"91,650","43,920","59,140","80,710","114,040","153,930",37.926868,-78.024902
7464,51,Virginia,25-1061,"Anthropology and Archeology Teachers, Postsecondary",120,*,*,*,*,*,*,"90,530","51,480","64,910","81,790","103,360","133,240",37.926868,-78.024902
7465,51,Virginia,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",270,*,*,*,*,*,*,"78,770","32,790","48,040","67,930","96,580","133,130",37.926868,-78.024902
7466,51,Virginia,25-1063,"Economics Teachers, Postsecondary",390,*,*,*,*,*,*,"103,000","43,450","65,910","95,300","129,950","174,250",37.926868,-78.024902
7467,51,Virginia,25-1064,"Geography Teachers, Postsecondary",230,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7468,51,Virginia,25-1065,"Political Science Teachers, Postsecondary",870,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7469,51,Virginia,25-1066,"Psychology Teachers, Postsecondary","1,340",*,*,*,*,*,*,"74,560","35,120","48,250","66,860","90,260","122,950",37.926868,-78.024902
7470,51,Virginia,25-1067,"Sociology Teachers, Postsecondary",440,*,*,*,*,*,*,"75,530","37,340","49,760","67,800","92,290","128,100",37.926868,-78.024902
7471,51,Virginia,25-1069,"Social Sciences Teachers, Postsecondary, All Other",110,*,*,*,*,*,*,"79,030","19,510","47,290","66,980","83,160","138,690",37.926868,-78.024902
7472,51,Virginia,25-1071,"Health Specialties Teachers, Postsecondary","4,000",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7473,51,Virginia,25-1072,"Nursing Instructors and Teachers, Postsecondary","1,500",*,*,*,*,*,*,"71,640","33,430","51,980","69,640","81,240","105,150",37.926868,-78.024902
7474,51,Virginia,25-1081,"Education Teachers, Postsecondary","2,430",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7475,51,Virginia,25-1082,"Library Science Teachers, Postsecondary",**,*,*,*,*,*,*,"66,270","41,390","56,980","68,560","77,840","83,870",37.926868,-78.024902
7476,51,Virginia,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",450,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7477,51,Virginia,25-1112,"Law Teachers, Postsecondary",600,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7478,51,Virginia,25-1113,"Social Work Teachers, Postsecondary",310,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7479,51,Virginia,25-1121,"Art, Drama, and Music Teachers, Postsecondary","3,320",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7480,51,Virginia,25-1122,"Communications Teachers, Postsecondary",**,*,*,*,*,*,*,"68,160","34,730","44,430","60,120","81,740","115,740",37.926868,-78.024902
7481,51,Virginia,25-1123,"English Language and Literature Teachers, Postsecondary","2,250",*,*,*,*,*,*,"65,220","34,760","43,480","58,810","78,060","102,960",37.926868,-78.024902
7482,51,Virginia,25-1124,"Foreign Language and Literature Teachers, Postsecondary","1,090",*,*,*,*,*,*,"74,230","37,550","48,080","63,760","87,080","120,590",37.926868,-78.024902
7483,51,Virginia,25-1125,"History Teachers, Postsecondary","1,090",*,*,*,*,*,*,"74,780","34,920","48,220","67,110","89,500","121,780",37.926868,-78.024902
7484,51,Virginia,25-1126,"Philosophy and Religion Teachers, Postsecondary",970,*,*,*,*,*,*,"76,080","38,960","50,600","67,070","92,540","122,770",37.926868,-78.024902
7485,51,Virginia,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",900,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7486,51,Virginia,25-1194,"Career/Technical Education Teachers, Postsecondary","2,760",24.58,15.53,20.39,24.28,27.63,31.66,"51,120","32,290","42,420","50,490","57,480","65,850",37.926868,-78.024902
7487,51,Virginia,25-2011,"Preschool Teachers, Except Special Education","10,360",18.35,9.66,11.84,15.91,21.93,30.25,"38,170","20,090","24,630","33,080","45,600","62,930",37.926868,-78.024902
7488,51,Virginia,25-2012,"Kindergarten Teachers, Except Special Education","4,030",*,*,*,*,*,*,"68,720","41,770","48,140","64,480","84,450","106,360",37.926868,-78.024902
7489,51,Virginia,25-2021,"Elementary School Teachers, Except Special Education","38,700",*,*,*,*,*,*,"69,690","42,380","49,100","65,620","85,270","106,430",37.926868,-78.024902
7490,51,Virginia,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","18,300",*,*,*,*,*,*,"71,920","43,530","51,000","67,790","88,190","109,710",37.926868,-78.024902
7491,51,Virginia,25-2023,"Career/Technical Education Teachers, Middle School",350,*,*,*,*,*,*,"66,410","42,810","52,540","65,360","78,050","96,280",37.926868,-78.024902
7492,51,Virginia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","25,620",*,*,*,*,*,*,"69,070","42,730","48,960","63,800","82,490","106,430",37.926868,-78.024902
7493,51,Virginia,25-2032,"Career/Technical Education Teachers, Secondary School","2,770",*,*,*,*,*,*,"67,310","43,230","51,060","64,480","79,050","99,540",37.926868,-78.024902
7494,51,Virginia,25-2052,"Special Education Teachers, Kindergarten and Elementary School","5,740",*,*,*,*,*,*,"68,080","43,120","49,720","64,040","80,680","102,140",37.926868,-78.024902
7495,51,Virginia,25-2057,"Special Education Teachers, Middle School","3,120",*,*,*,*,*,*,"73,570","44,140","53,220","70,240","88,020","112,690",37.926868,-78.024902
7496,51,Virginia,25-2058,"Special Education Teachers, Secondary School","3,930",*,*,*,*,*,*,"62,290","42,680","48,180","59,760","74,110","88,670",37.926868,-78.024902
7497,51,Virginia,25-2059,"Special Education Teachers, All Other","1,830",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7498,51,Virginia,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","1,040",*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7499,51,Virginia,25-3021,Self-Enrichment Teachers,"6,460",20.80,8.75,11.65,18.70,27.36,36.58,"43,270","18,190","24,240","38,890","56,910","76,090",37.926868,-78.024902
7500,51,Virginia,25-3031,"Substitute Teachers, Short-Term","25,350",13.31,8.55,10.20,13.06,15.26,18.53,"27,680","17,780","21,210","27,160","31,740","38,530",37.926868,-78.024902
7501,51,Virginia,25-3097,"Tutors and Teachers and Instructors, All Other","7,810",*,*,*,*,*,*,"57,200","18,670","24,040","50,520","76,560","113,900",37.926868,-78.024902
7502,51,Virginia,25-4011,Archivists,190,24.90,12.09,15.12,24.12,30.02,39.27,"51,780","25,140","31,450","50,160","62,440","81,680",37.926868,-78.024902
7503,51,Virginia,25-4012,Curators,330,30.83,20.00,23.82,29.86,37.23,44.22,"64,120","41,600","49,550","62,110","77,430","91,970",37.926868,-78.024902
7504,51,Virginia,25-4013,Museum Technicians and Conservators,570,21.60,12.38,16.12,20.26,26.08,32.73,"44,930","25,740","33,520","42,150","54,240","68,070",37.926868,-78.024902
7505,51,Virginia,25-4022,Librarians and Media Collections Specialists,"4,410",33.76,19.75,24.70,30.72,41.47,54.07,"70,230","41,070","51,380","63,890","86,250","112,470",37.926868,-78.024902
7506,51,Virginia,25-4031,Library Technicians,"2,450",17.83,10.02,13.03,17.01,22.21,27.50,"37,090","20,850","27,100","35,390","46,200","57,200",37.926868,-78.024902
7507,51,Virginia,25-9021,Farm and Home Management Educators,340,23.79,13.91,16.71,22.75,30.33,36.01,"49,480","28,920","34,760","47,310","63,090","74,890",37.926868,-78.024902
7508,51,Virginia,25-9031,Instructional Coordinators,"5,290",36.36,20.57,26.90,34.68,44.00,54.95,"75,630","42,790","55,950","72,130","91,520","114,300",37.926868,-78.024902
7509,51,Virginia,25-9044,"Teaching Assistants, Postsecondary","2,920",*,*,*,*,*,*,"33,150","17,540","20,010","30,810","42,820","56,040",37.926868,-78.024902
7510,51,Virginia,25-9045,"Teaching Assistants, Except Postsecondary","32,270",*,*,*,*,*,*,"28,670","17,220","19,750","26,400","34,010","43,920",37.926868,-78.024902
7511,51,Virginia,25-9099,"Educational Instruction and Library Workers, All Other","1,640",22.57,9.00,13.25,19.66,29.31,39.79,"46,950","18,730","27,550","40,890","60,970","82,760",37.926868,-78.024902
7512,51,Virginia,29-1011,Chiropractors,860,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7513,51,Virginia,29-1021,"Dentists, General","3,430",89.98,45.89,57.44,77.50,#,#,"187,150","95,460","119,470","161,200",#,#,37.926868,-78.024902
7514,51,Virginia,29-1022,Oral and Maxillofacial Surgeons,160,#,#,#,#,#,#,#,#,#,#,#,#,37.926868,-78.024902
7515,51,Virginia,29-1023,Orthodontists,120,#,#,#,#,#,#,#,#,#,#,#,#,37.926868,-78.024902
7516,51,Virginia,29-1029,"Dentists, All Other Specialists",80,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7517,51,Virginia,29-1031,Dietitians and Nutritionists,"1,680",28.74,16.94,21.14,28.61,35.77,40.02,"59,790","35,240","43,980","59,510","74,400","83,230",37.926868,-78.024902
7518,51,Virginia,29-1041,Optometrists,"1,160",58.70,32.38,48.09,58.65,69.63,80.54,"122,100","67,360","100,040","121,990","144,830","167,510",37.926868,-78.024902
7519,51,Virginia,29-1051,Pharmacists,"7,510",61.02,42.41,54.99,63.40,72.28,77.93,"126,920","88,210","114,380","131,860","150,330","162,100",37.926868,-78.024902
7520,51,Virginia,29-1071,Physician Assistants,"2,510",49.37,27.42,41.97,49.33,58.00,64.87,"102,680","57,040","87,290","102,610","120,650","134,920",37.926868,-78.024902
7521,51,Virginia,29-1081,Podiatrists,290,*,*,*,*,*,*,*,*,*,*,*,*,37.926868,-78.024902
7522,51,Virginia,29-1122,Occupational Therapists,"3,050",44.22,30.86,36.08,43.54,51.26,60.89,"91,970","64,180","75,040","90,560","106,630","126,650",37.926868,-78.024902
7523,51,Virginia,29-1123,Physical Therapists,"6,720",44.20,32.67,38.05,44.13,49.91,58.68,"91,930","67,950","79,150","91,780","103,810","122,050",37.926868,-78.024902
7524,51,Virginia,29-1124,Radiation Therapists,510,42.60,28.17,33.52,39.91,50.77,60.54,"88,600","58,590","69,720","83,010","105,610","125,930",37.926868,-78.024902
7525,51,Virginia,29-1125,Recreational Therapists,550,22.22,14.67,17.57,21.38,25.57,32.06,"46,220","30,500","36,560","44,470","53,180","66,680",37.926868,-78.024902
7526,51,Virginia,29-1126,Respiratory Therapists,"2,530",29.93,21.72,25.48,29.35,34.70,38.59,"62,250","45,180","53,000","61,050","72,170","80,270",37.926868,-78.024902
7527,51,Virginia,29-1127,Speech-Language Pathologists,"3,090",41.89,25.87,32.98,41.51,49.89,59.90,"87,140","53,810","68,590","86,350","103,770","124,600",37.926868,-78.024902
7528,51,Virginia,29-1128,Exercise Physiologists,240,26.04,15.17,18.49,25.46,30.98,36.98,"54,170","31,550","38,470","52,950","64,450","76,910",37.926868,-78.024902
7529,51,Virginia,29-1129,"Therapists, All Other",140,30.91,20.76,25.11,28.61,36.05,46.79,"64,290","43,180","52,240","59,510","74,990","97,310",37.926868,-78.024902
7530,51,Virginia,29-1131,Veterinarians,"2,530",58.19,30.02,36.58,47.14,69.44,#,"121,040","62,440","76,090","98,050","144,440",#,37.926868,-78.024902
7531,51,Virginia,29-1141,Registered Nurses,"66,040",34.56,24.47,28.08,33.77,39.88,47.53,"71,870","50,890","58,410","70,230","82,950","98,860",37.926868,-78.024902
7532,51,Virginia,29-1151,Nurse Anesthetists,980,86.60,52.15,61.42,87.88,99.91,#,"180,120","108,460","127,760","182,800","207,810",#,37.926868,-78.024902
7533,51,Virginia,29-1161,Nurse Midwives,180,45.64,27.18,42.11,47.62,53.91,60.13,"94,920","56,530","87,600","99,050","112,130","125,070",37.926868,-78.024902
7534,51,Virginia,29-1171,Nurse Practitioners,"5,200",52.46,39.81,44.28,51.65,59.53,67.63,"109,110","82,800","92,100","107,440","123,810","140,670",37.926868,-78.024902
7535,51,Virginia,29-1181,Audiologists,530,40.72,25.88,30.11,36.85,50.06,62.86,"84,700","53,840","62,640","76,660","104,120","130,750",37.926868,-78.024902
7536,51,Virginia,29-1215,Family Medicine Physicians,"4,230",99.35,50.65,61.64,94.08,#,#,"206,650","105,360","128,220","195,680",#,#,37.926868,-78.024902
7537,51,Virginia,29-1216,General Internal Medicine Physicians,**,112.61,30.22,85.00,#,#,#,"234,220","62,860","176,800",#,#,#,37.926868,-78.024902
7538,51,Virginia,29-1218,Obstetricians and Gynecologists,570,108.20,52.49,76.56,#,#,#,"225,050","109,190","159,240",#,#,#,37.926868,-78.024902
7539,51,Virginia,29-1221,"Pediatricians, General",490,89.75,53.15,62.60,86.93,#,#,"186,680","110,560","130,210","180,810",#,#,37.926868,-78.024902
7540,51,Virginia,29-1223,Psychiatrists,650,94.30,32.76,55.88,89.11,#,#,"196,150","68,140","116,220","185,360",#,#,37.926868,-78.024902
7541,51,Virginia,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric","9,140",90.26,27.12,34.97,87.65,#,#,"187,740","56,420","72,740","182,300",#,#,37.926868,-78.024902
7542,51,Virginia,29-1248,"Surgeons, Except Ophthalmologists",790,125.59,39.69,#,#,#,#,"261,220","82,560",#,#,#,#,37.926868,-78.024902
7543,51,Virginia,29-1292,Dental Hygienists,"5,980",38.16,25.02,32.36,39.31,45.57,49.38,"79,370","52,050","67,310","81,760","94,780","102,700",37.926868,-78.024902
7544,51,Virginia,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",300,42.90,25.69,29.49,41.15,53.01,66.11,"89,230","53,440","61,330","85,590","110,250","137,510",37.926868,-78.024902
7545,51,Virginia,29-2010,Clinical Laboratory Technologists and Technicians,"7,810",26.42,15.77,19.74,25.94,32.16,38.13,"54,950","32,810","41,060","53,950","66,900","79,310",37.926868,-78.024902
7546,51,Virginia,29-2031,Cardiovascular Technologists and Technicians,"1,610",28.50,14.85,18.45,28.30,36.34,44.29,"59,280","30,900","38,370","58,860","75,580","92,110",37.926868,-78.024902
7547,51,Virginia,29-2032,Diagnostic Medical Sonographers,"1,700",36.99,26.46,31.20,37.00,43.79,48.43,"76,940","55,050","64,890","76,960","91,090","100,730",37.926868,-78.024902
7548,51,Virginia,29-2033,Nuclear Medicine Technologists,440,36.43,27.24,31.98,36.27,41.85,47.26,"75,780","56,650","66,520","75,440","87,040","98,300",37.926868,-78.024902
7549,51,Virginia,29-2034,Radiologic Technologists and Technicians,"5,480",30.09,20.29,24.21,29.17,35.58,41.67,"62,580","42,200","50,360","60,670","74,010","86,680",37.926868,-78.024902
7550,51,Virginia,29-2035,Magnetic Resonance Imaging Technologists,780,34.51,24.92,29.47,34.74,39.96,46.38,"71,770","51,840","61,300","72,270","83,110","96,480",37.926868,-78.024902
7551,51,Virginia,29-2040,Emergency Medical Technicians and Paramedics,"6,130",17.33,12.27,13.90,16.64,19.75,23.80,"36,040","25,510","28,900","34,610","41,070","49,510",37.926868,-78.024902
7552,51,Virginia,29-2051,Dietetic Technicians,310,15.59,8.75,11.61,14.94,19.13,23.31,"32,430","18,200","24,150","31,080","39,790","48,490",37.926868,-78.024902
7553,51,Virginia,29-2052,Pharmacy Technicians,"10,320",16.44,11.21,13.14,15.96,18.96,22.95,"34,190","23,310","27,330","33,210","39,440","47,730",37.926868,-78.024902
7554,51,Virginia,29-2053,Psychiatric Technicians,"3,650",15.14,11.31,12.55,14.22,17.32,20.77,"31,490","23,530","26,100","29,590","36,030","43,200",37.926868,-78.024902
